,No answer,a few days or more,within a day,within a few hours,within an hour
37170,0,0,0,1,0
37171,0,0,0,0,1
37172,1,0,0,0,0
37173,0,0,0,1,0
37174,0,0,0,1,0
37175,0,0,1,0,0
37176,0,0,0,0,1
37177,0,0,0,0,1
37178,0,0,0,1,0
37179,0,0,0,1,0
37180,0,0,0,0,1
37181,0,1,0,0,0
37182,0,0,0,1,0
37183,1,0,0,0,0
37184,0,0,0,1,0
37185,1,0,0,0,0
37186,0,0,0,0,1
37187,0,0,0,0,1
37188,0,0,1,0,0
37189,0,0,0,0,1
37190,1,0,0,0,0
37191,0,0,0,1,0
37192,0,0,1,0,0
37193,0,1,0,0,0
37194,0,0,0,0,1
37195,0,0,1,0,0
37196,0,0,0,1,0
37197,1,0,0,0,0
37198,0,0,1,0,0
37199,0,0,0,1,0
37200,0,0,0,0,1
37201,0,0,1,0,0
37202,0,0,0,0,1
37203,1,0,0,0,0
37204,0,0,0,1,0
37205,0,0,1,0,0
37206,1,0,0,0,0
37207,0,0,1,0,0
37208,1,0,0,0,0
37209,0,0,0,0,1
37210,0,0,0,1,0
37211,0,0,1,0,0
37212,0,0,0,1,0
37213,0,1,0,0,0
37214,0,0,0,0,1
37215,0,0,0,0,1
37216,0,0,1,0,0
37217,1,0,0,0,0
37218,1,0,0,0,0
37219,0,0,0,0,1
37220,0,0,0,1,0
37221,1,0,0,0,0
37222,1,0,0,0,0
37223,0,0,0,1,0
37224,0,0,0,0,1
37225,0,0,0,0,1
37226,0,0,0,0,1
37227,1,0,0,0,0
37228,1,0,0,0,0
37229,1,0,0,0,0
37230,1,0,0,0,0
37231,0,0,0,0,1
37232,0,0,0,0,1
37233,0,0,1,0,0
37234,1,0,0,0,0
37235,0,0,0,0,1
37236,1,0,0,0,0
37237,0,0,0,1,0
37238,0,0,1,0,0
37239,0,0,0,0,1
37240,1,0,0,0,0
37241,0,0,0,0,1
37242,1,0,0,0,0
37243,0,0,0,1,0
37244,0,0,1,0,0
37245,0,0,0,0,1
37246,1,0,0,0,0
37247,1,0,0,0,0
37248,0,0,0,0,1
37249,0,0,1,0,0
37250,1,0,0,0,0
37251,0,0,0,1,0
37252,1,0,0,0,0
37253,1,0,0,0,0
37254,1,0,0,0,0
37255,0,0,0,0,1
37256,1,0,0,0,0
37257,0,0,1,0,0
37258,0,0,0,0,1
37259,0,0,0,1,0
37260,1,0,0,0,0
37261,0,0,0,0,1
37262,1,0,0,0,0
37263,0,1,0,0,0
37264,1,0,0,0,0
37265,1,0,0,0,0
37266,1,0,0,0,0
37267,1,0,0,0,0
37268,0,0,0,0,1
37269,0,0,0,0,1
37270,0,0,0,1,0
37271,1,0,0,0,0
37272,0,0,0,0,1
37273,1,0,0,0,0
37274,0,0,1,0,0
37275,1,0,0,0,0
37276,1,0,0,0,0
37277,1,0,0,0,0
37278,0,0,0,0,1
37279,1,0,0,0,0
37280,1,0,0,0,0
37281,1,0,0,0,0
37282,0,0,0,1,0
37283,1,0,0,0,0
37284,0,0,0,0,1
37285,1,0,0,0,0
37286,0,0,1,0,0
37287,1,0,0,0,0
37288,1,0,0,0,0
37289,0,0,0,0,1
37290,0,0,0,0,1
37291,1,0,0,0,0
37292,0,0,0,0,1
37293,1,0,0,0,0
37294,0,0,0,0,1
37295,0,0,1,0,0
37296,1,0,0,0,0
37297,0,0,0,1,0
37298,0,0,0,0,1
37299,0,0,0,0,1
37300,1,0,0,0,0
37301,1,0,0,0,0
37302,0,0,0,1,0
37303,1,0,0,0,0
37304,1,0,0,0,0
37305,1,0,0,0,0
37306,1,0,0,0,0
37307,0,0,1,0,0
37308,0,0,0,1,0
37309,0,0,0,0,1
37310,1,0,0,0,0
37311,1,0,0,0,0
37312,1,0,0,0,0
37313,1,0,0,0,0
37314,0,0,0,0,1
37315,1,0,0,0,0
37316,0,0,0,0,1
37317,0,0,1,0,0
37318,1,0,0,0,0
37319,0,0,0,1,0
37320,0,0,0,1,0
37321,0,0,0,0,1
37322,1,0,0,0,0
37323,0,0,1,0,0
37324,0,0,0,0,1
37325,1,0,0,0,0
37326,1,0,0,0,0
37327,0,0,0,0,1
37328,1,0,0,0,0
37329,0,0,0,0,1
37330,0,0,0,0,1
37331,0,0,0,0,1
37332,0,0,0,0,1
37333,0,0,0,1,0
37334,1,0,0,0,0
37335,0,0,0,0,1
37336,0,0,0,1,0
37337,0,0,1,0,0
37338,0,0,0,1,0
37339,1,0,0,0,0
37340,0,0,0,1,0
37341,0,0,0,0,1
37342,0,0,0,0,1
37343,0,0,0,0,1
37344,0,0,0,0,1
37345,0,0,0,1,0
37346,1,0,0,0,0
37347,1,0,0,0,0
37348,1,0,0,0,0
37349,0,0,0,0,1
37350,1,0,0,0,0
37351,1,0,0,0,0
37352,0,0,0,1,0
37353,1,0,0,0,0
37354,1,0,0,0,0
37355,0,0,0,0,1
37356,0,0,0,0,1
37357,0,0,0,1,0
37358,0,0,1,0,0
37359,1,0,0,0,0
37360,1,0,0,0,0
37361,0,0,0,0,1
37362,1,0,0,0,0
37363,0,0,1,0,0
37364,1,0,0,0,0
37365,0,0,0,0,1
37366,0,0,0,0,1
37367,1,0,0,0,0
37368,1,0,0,0,0
37369,0,0,0,1,0
37370,1,0,0,0,0
37371,1,0,0,0,0
37372,1,0,0,0,0
37373,0,0,0,0,1
37374,0,0,0,0,1
37375,0,0,0,0,1
37376,0,0,0,1,0
37377,1,0,0,0,0
37378,0,0,1,0,0
37379,0,0,0,0,1
37380,0,0,0,0,1
37381,0,0,0,0,1
37382,1,0,0,0,0
37383,1,0,0,0,0
37384,1,0,0,0,0
37385,0,0,0,1,0
37386,1,0,0,0,0
37387,0,0,1,0,0
37388,0,0,1,0,0
37389,0,0,1,0,0
37390,0,0,0,0,1
37391,0,0,0,0,1
37392,0,0,0,0,1
37393,1,0,0,0,0
37394,0,0,0,0,1
37395,1,0,0,0,0
37396,0,0,0,0,1
37397,0,0,0,0,1
37398,0,0,0,0,1
37399,1,0,0,0,0
37400,0,0,0,0,1
37401,0,0,0,1,0
37402,1,0,0,0,0
37403,1,0,0,0,0
37404,0,0,0,1,0
37405,0,1,0,0,0
37406,0,0,0,1,0
37407,1,0,0,0,0
37408,0,0,1,0,0
37409,1,0,0,0,0
37410,0,0,0,0,1
37411,1,0,0,0,0
37412,1,0,0,0,0
37413,1,0,0,0,0
37414,0,0,0,0,1
37415,1,0,0,0,0
37416,1,0,0,0,0
37417,1,0,0,0,0
37418,1,0,0,0,0
37419,0,0,0,0,1
37420,0,0,0,0,1
37421,1,0,0,0,0
37422,1,0,0,0,0
37423,0,0,0,1,0
37424,1,0,0,0,0
37425,1,0,0,0,0
37426,1,0,0,0,0
37427,0,0,0,1,0
37428,0,0,0,0,1
37429,1,0,0,0,0
37430,0,0,0,0,1
37431,1,0,0,0,0
37432,0,0,0,0,1
37433,1,0,0,0,0
37434,1,0,0,0,0
37435,0,0,0,0,1
37436,1,0,0,0,0
37437,0,0,1,0,0
37438,1,0,0,0,0
37439,1,0,0,0,0
37440,1,0,0,0,0
37441,0,1,0,0,0
37442,1,0,0,0,0
37443,1,0,0,0,0
37444,0,0,0,0,1
37445,1,0,0,0,0
37446,0,0,0,0,1
37447,1,0,0,0,0
37448,0,0,1,0,0
37449,0,0,0,1,0
37450,0,0,1,0,0
37451,0,0,0,0,1
37452,0,0,0,0,1
37453,0,0,1,0,0
37454,0,0,0,1,0
37455,0,0,0,0,1
37456,0,0,0,0,1
37457,1,0,0,0,0
37458,1,0,0,0,0
37459,0,1,0,0,0
37460,0,0,0,1,0
37461,1,0,0,0,0
37462,0,0,1,0,0
37463,1,0,0,0,0
37464,1,0,0,0,0
37465,1,0,0,0,0
37466,1,0,0,0,0
37467,1,0,0,0,0
37468,0,0,0,0,1
37469,0,0,0,1,0
37470,0,0,0,0,1
37471,1,0,0,0,0
37472,1,0,0,0,0
37473,0,0,0,0,1
37474,1,0,0,0,0
37475,1,0,0,0,0
37476,0,0,0,0,1
37477,0,0,1,0,0
37478,0,0,0,1,0
37479,0,0,0,1,0
37480,0,0,0,0,1
37481,1,0,0,0,0
37482,0,0,0,1,0
37483,1,0,0,0,0
37484,0,0,0,0,1
37485,1,0,0,0,0
37486,0,0,0,0,1
37487,0,0,0,0,1
37488,1,0,0,0,0
37489,1,0,0,0,0
37490,0,0,0,0,1
37491,1,0,0,0,0
37492,0,0,0,0,1
37493,0,0,0,1,0
37494,1,0,0,0,0
37495,0,0,0,0,1
37496,1,0,0,0,0
37497,1,0,0,0,0
37498,1,0,0,0,0
37499,1,0,0,0,0
37500,1,0,0,0,0
37501,0,0,0,1,0
37502,1,0,0,0,0
37503,1,0,0,0,0
37504,0,0,0,0,1
37505,1,0,0,0,0
37506,0,0,0,0,1
37507,1,0,0,0,0
37508,1,0,0,0,0
37509,0,0,0,0,1
37510,0,0,1,0,0
37511,1,0,0,0,0
37512,1,0,0,0,0
37513,1,0,0,0,0
37514,1,0,0,0,0
37515,0,0,0,0,1
37516,0,0,0,1,0
37517,1,0,0,0,0
37518,1,0,0,0,0
37519,0,0,0,0,1
37520,0,0,1,0,0
37521,0,0,0,0,1
37522,0,0,0,1,0
37523,1,0,0,0,0
37524,0,0,0,0,1
37525,0,0,1,0,0
37526,0,1,0,0,0
37527,1,0,0,0,0
37528,1,0,0,0,0
37529,1,0,0,0,0
37530,1,0,0,0,0
37531,0,0,0,0,1
37532,0,0,0,0,1
37533,0,0,0,0,1
37534,0,0,1,0,0
37535,0,1,0,0,0
37536,0,0,0,0,1
37537,0,0,0,0,1
37538,0,0,0,1,0
37539,1,0,0,0,0
37540,1,0,0,0,0
37541,1,0,0,0,0
37542,0,0,1,0,0
37543,0,0,0,0,1
37544,1,0,0,0,0
37545,0,0,0,0,1
37546,0,0,0,0,1
37547,1,0,0,0,0
37548,0,0,0,0,1
37549,0,0,1,0,0
37550,1,0,0,0,0
37551,0,0,0,0,1
37552,1,0,0,0,0
37553,0,0,0,0,1
37554,1,0,0,0,0
37555,1,0,0,0,0
37556,0,0,1,0,0
37557,1,0,0,0,0
37558,0,0,0,1,0
37559,1,0,0,0,0
37560,1,0,0,0,0
37561,0,0,1,0,0
37562,0,0,0,0,1
37563,0,0,1,0,0
37564,0,0,0,0,1
37565,0,0,1,0,0
37566,0,0,1,0,0
37567,1,0,0,0,0
37568,0,0,0,1,0
37569,0,0,0,0,1
37570,0,0,0,0,1
37571,0,0,0,0,1
37572,0,0,1,0,0
37573,1,0,0,0,0
37574,1,0,0,0,0
37575,1,0,0,0,0
37576,0,0,0,0,1
37577,0,0,0,0,1
37578,0,0,0,0,1
37579,0,0,0,1,0
37580,1,0,0,0,0
37581,0,0,1,0,0
37582,0,0,1,0,0
37583,1,0,0,0,0
37584,0,0,0,0,1
37585,0,0,0,1,0
37586,0,0,1,0,0
37587,1,0,0,0,0
37588,1,0,0,0,0
37589,0,0,0,1,0
37590,0,0,0,1,0
37591,0,0,0,1,0
37592,0,0,0,0,1
37593,0,0,0,1,0
37594,0,0,0,0,1
37595,0,0,0,0,1
37596,0,0,1,0,0
37597,1,0,0,0,0
37598,0,0,0,1,0
37599,0,0,0,0,1
37600,0,0,0,0,1
37601,0,0,0,1,0
37602,1,0,0,0,0
37603,0,0,0,0,1
37604,1,0,0,0,0
37605,0,0,0,1,0
37606,0,0,0,0,1
37607,1,0,0,0,0
37608,0,0,0,1,0
37609,1,0,0,0,0
37610,1,0,0,0,0
37611,0,0,0,1,0
37612,0,0,0,0,1
37613,0,0,0,0,1
37614,0,0,0,0,1
37615,0,0,0,0,1
37616,1,0,0,0,0
37617,1,0,0,0,0
37618,0,0,0,1,0
37619,0,0,1,0,0
37620,0,0,0,0,1
37621,1,0,0,0,0
37622,0,0,0,0,1
37623,0,0,0,1,0
37624,1,0,0,0,0
37625,0,0,0,1,0
37626,1,0,0,0,0
37627,1,0,0,0,0
37628,0,0,0,1,0
37629,0,0,0,0,1
37630,1,0,0,0,0
37631,0,0,0,0,1
37632,1,0,0,0,0
37633,1,0,0,0,0
37634,1,0,0,0,0
37635,1,0,0,0,0
37636,0,0,1,0,0
37637,0,0,0,1,0
37638,0,0,0,0,1
37639,0,0,1,0,0
37640,1,0,0,0,0
37641,1,0,0,0,0
37642,1,0,0,0,0
37643,0,0,1,0,0
37644,1,0,0,0,0
37645,0,0,1,0,0
37646,1,0,0,0,0
37647,1,0,0,0,0
37648,0,0,0,0,1
37649,1,0,0,0,0
37650,0,0,0,0,1
37651,0,0,0,1,0
37652,0,0,1,0,0
37653,1,0,0,0,0
37654,0,0,0,0,1
37655,0,0,0,1,0
37656,1,0,0,0,0
37657,1,0,0,0,0
37658,0,0,0,1,0
37659,0,1,0,0,0
37660,0,0,0,0,1
37661,0,0,0,0,1
37662,0,0,1,0,0
37663,0,0,0,0,1
37664,1,0,0,0,0
37665,1,0,0,0,0
37666,0,0,0,1,0
37667,1,0,0,0,0
37668,1,0,0,0,0
37669,1,0,0,0,0
37670,1,0,0,0,0
37671,0,0,0,0,1
37672,0,0,0,0,1
37673,1,0,0,0,0
37674,0,1,0,0,0
37675,0,0,1,0,0
37676,1,0,0,0,0
37677,1,0,0,0,0
37678,1,0,0,0,0
37679,0,0,0,1,0
37680,1,0,0,0,0
37681,0,0,1,0,0
37682,0,0,0,0,1
37683,0,0,0,0,1
37684,0,0,0,0,1
37685,0,0,0,0,1
37686,0,0,0,0,1
37687,0,0,0,0,1
37688,0,0,0,1,0
37689,0,0,0,0,1
37690,1,0,0,0,0
37691,1,0,0,0,0
37692,1,0,0,0,0
37693,1,0,0,0,0
37694,0,0,0,0,1
37695,0,0,1,0,0
37696,1,0,0,0,0
37697,0,0,0,0,1
37698,1,0,0,0,0
37699,1,0,0,0,0
37700,0,0,0,0,1
37701,0,0,0,0,1
37702,0,0,1,0,0
37703,0,0,0,0,1
37704,1,0,0,0,0
37705,0,0,1,0,0
37706,1,0,0,0,0
37707,1,0,0,0,0
37708,0,0,0,0,1
37709,0,0,0,1,0
37710,1,0,0,0,0
37711,0,0,0,0,1
37712,1,0,0,0,0
37713,0,0,0,0,1
37714,0,0,0,1,0
37715,0,0,0,1,0
37716,0,0,1,0,0
37717,0,0,1,0,0
37718,1,0,0,0,0
37719,0,0,0,1,0
37720,0,0,0,0,1
37721,1,0,0,0,0
37722,0,0,0,1,0
37723,0,0,0,0,1
37724,0,0,0,1,0
37725,0,0,0,0,1
37726,0,0,0,1,0
37727,1,0,0,0,0
37728,1,0,0,0,0
37729,0,0,0,1,0
37730,0,0,0,1,0
37731,1,0,0,0,0
37732,1,0,0,0,0
37733,0,0,0,0,1
37734,0,0,0,1,0
37735,1,0,0,0,0
37736,1,0,0,0,0
37737,0,0,1,0,0
37738,1,0,0,0,0
37739,1,0,0,0,0
37740,0,0,1,0,0
37741,0,0,1,0,0
37742,0,0,0,0,1
37743,1,0,0,0,0
37744,1,0,0,0,0
37745,0,0,0,0,1
37746,1,0,0,0,0
37747,1,0,0,0,0
37748,0,0,1,0,0
37749,0,0,1,0,0
37750,0,1,0,0,0
37751,1,0,0,0,0
37752,0,0,1,0,0
37753,1,0,0,0,0
37754,0,0,0,1,0
37755,0,0,0,1,0
37756,0,0,0,1,0
37757,1,0,0,0,0
37758,1,0,0,0,0
37759,1,0,0,0,0
37760,1,0,0,0,0
37761,0,0,0,0,1
37762,1,0,0,0,0
37763,0,0,1,0,0
37764,0,0,0,1,0
37765,1,0,0,0,0
37766,1,0,0,0,0
37767,0,0,0,1,0
37768,0,0,1,0,0
37769,1,0,0,0,0
37770,1,0,0,0,0
37771,0,0,0,0,1
37772,0,0,0,0,1
37773,0,0,0,0,1
37774,0,0,0,0,1
37775,1,0,0,0,0
37776,0,0,0,1,0
37777,1,0,0,0,0
37778,0,0,0,1,0
37779,0,0,0,0,1
37780,1,0,0,0,0
37781,0,0,0,1,0
37782,1,0,0,0,0
37783,1,0,0,0,0
37784,1,0,0,0,0
37785,1,0,0,0,0
37786,0,0,0,1,0
37787,0,0,1,0,0
37788,0,1,0,0,0
37789,0,0,0,0,1
37790,0,0,0,0,1
37791,1,0,0,0,0
37792,0,0,0,1,0
37793,0,1,0,0,0
37794,0,0,0,0,1
37795,1,0,0,0,0
37796,0,0,0,1,0
37797,1,0,0,0,0
37798,0,0,0,0,1
37799,1,0,0,0,0
37800,0,0,0,1,0
37801,1,0,0,0,0
37802,0,0,0,0,1
37803,0,0,0,0,1
37804,0,0,0,1,0
37805,1,0,0,0,0
37806,0,0,0,1,0
37807,0,0,0,0,1
37808,0,0,0,1,0
37809,1,0,0,0,0
37810,1,0,0,0,0
37811,1,0,0,0,0
37812,0,0,0,0,1
37813,0,0,0,1,0
37814,0,0,0,0,1
37815,0,0,0,0,1
37816,1,0,0,0,0
37817,0,0,0,1,0
37818,1,0,0,0,0
37819,1,0,0,0,0
37820,1,0,0,0,0
37821,1,0,0,0,0
37822,0,0,0,1,0
37823,1,0,0,0,0
37824,1,0,0,0,0
37825,0,0,0,0,1
37826,1,0,0,0,0
37827,1,0,0,0,0
37828,1,0,0,0,0
37829,0,0,0,1,0
37830,0,0,0,0,1
37831,1,0,0,0,0
37832,1,0,0,0,0
37833,1,0,0,0,0
37834,0,0,0,1,0
37835,0,0,0,0,1
37836,1,0,0,0,0
37837,1,0,0,0,0
37838,0,0,0,1,0
37839,0,0,0,0,1
37840,0,0,1,0,0
37841,0,0,0,0,1
37842,1,0,0,0,0
37843,0,0,0,0,1
37844,0,0,0,1,0
37845,0,0,1,0,0
37846,0,0,0,0,1
37847,0,0,0,1,0
37848,0,0,0,0,1
37849,0,0,0,0,1
37850,0,0,1,0,0
37851,0,0,0,1,0
37852,1,0,0,0,0
37853,0,0,0,0,1
37854,0,0,0,0,1
37855,0,0,0,0,1
37856,1,0,0,0,0
37857,1,0,0,0,0
37858,1,0,0,0,0
37859,0,0,0,1,0
37860,1,0,0,0,0
37861,0,0,0,0,1
37862,0,0,1,0,0
37863,1,0,0,0,0
37864,0,0,1,0,0
37865,1,0,0,0,0
37866,0,0,0,1,0
37867,0,0,0,1,0
37868,0,0,0,1,0
37869,1,0,0,0,0
37870,1,0,0,0,0
37871,1,0,0,0,0
37872,1,0,0,0,0
37873,0,0,0,1,0
37874,0,0,0,1,0
37875,0,0,0,0,1
37876,1,0,0,0,0
37877,1,0,0,0,0
37878,1,0,0,0,0
37879,1,0,0,0,0
37880,0,0,0,1,0
37881,1,0,0,0,0
37882,0,0,0,0,1
37883,1,0,0,0,0
37884,0,0,1,0,0
37885,0,0,1,0,0
37886,0,0,0,0,1
37887,0,0,0,0,1
37888,0,0,0,0,1
37889,0,0,0,0,1
37890,0,0,1,0,0
37891,0,0,0,1,0
37892,0,0,0,0,1
37893,0,0,0,0,1
37894,1,0,0,0,0
37895,0,0,0,1,0
37896,1,0,0,0,0
37897,0,0,1,0,0
37898,1,0,0,0,0
37899,0,0,0,0,1
37900,0,0,0,0,1
37901,0,0,0,0,1
37902,0,0,0,0,1
37903,0,0,0,1,0
37904,0,0,0,1,0
37905,1,0,0,0,0
37906,0,0,0,1,0
37907,0,0,1,0,0
37908,0,0,0,1,0
37909,0,0,1,0,0
37910,1,0,0,0,0
37911,0,0,0,1,0
37912,0,0,1,0,0
37913,0,0,0,1,0
37914,0,0,0,0,1
37915,0,0,0,0,1
37916,1,0,0,0,0
37917,0,0,0,1,0
37918,0,0,0,0,1
37919,1,0,0,0,0
37920,0,0,0,0,1
37921,0,0,0,0,1
37922,1,0,0,0,0
37923,0,0,0,0,1
37924,1,0,0,0,0
37925,0,0,1,0,0
37926,1,0,0,0,0
37927,0,0,0,0,1
37928,1,0,0,0,0
37929,1,0,0,0,0
37930,0,0,1,0,0
37931,1,0,0,0,0
37932,1,0,0,0,0
37933,1,0,0,0,0
37934,0,0,0,0,1
37935,0,0,0,1,0
37936,1,0,0,0,0
37937,0,0,0,0,1
37938,0,0,1,0,0
37939,0,0,0,0,1
37940,1,0,0,0,0
37941,1,0,0,0,0
37942,1,0,0,0,0
37943,0,0,0,0,1
37944,0,0,0,1,0
37945,0,0,0,0,1
37946,0,0,0,0,1
37947,0,0,0,1,0
37948,1,0,0,0,0
37949,0,0,0,0,1
37950,0,0,0,0,1
37951,0,0,0,1,0
37952,1,0,0,0,0
37953,1,0,0,0,0
37954,0,0,1,0,0
37955,0,0,0,1,0
37956,0,0,1,0,0
37957,0,0,0,0,1
37958,0,0,0,1,0
37959,1,0,0,0,0
37960,0,0,1,0,0
37961,0,0,1,0,0
37962,0,0,0,1,0
37963,1,0,0,0,0
37964,1,0,0,0,0
37965,0,0,0,0,1
37966,0,0,1,0,0
37967,0,0,1,0,0
37968,1,0,0,0,0
37969,0,0,0,1,0
37970,1,0,0,0,0
37971,0,0,1,0,0
37972,1,0,0,0,0
37973,0,0,1,0,0
37974,1,0,0,0,0
37975,0,0,0,0,1
37976,0,0,0,0,1
37977,0,0,0,0,1
37978,0,0,0,1,0
37979,0,0,0,0,1
37980,1,0,0,0,0
37981,0,0,0,0,1
37982,1,0,0,0,0
37983,0,0,0,0,1
37984,0,0,0,0,1
37985,1,0,0,0,0
37986,1,0,0,0,0
37987,0,0,0,1,0
37988,0,0,0,0,1
37989,0,0,0,1,0
37990,0,0,0,0,1
37991,1,0,0,0,0
37992,0,0,0,0,1
37993,1,0,0,0,0
37994,0,0,0,1,0
37995,1,0,0,0,0
37996,1,0,0,0,0
37997,0,0,1,0,0
37998,0,0,0,0,1
37999,0,0,1,0,0
38000,1,0,0,0,0
38001,0,0,0,0,1
38002,1,0,0,0,0
38003,1,0,0,0,0
38004,1,0,0,0,0
38005,1,0,0,0,0
38006,1,0,0,0,0
38007,1,0,0,0,0
38008,0,0,0,1,0
38009,0,0,0,1,0
38010,0,0,0,1,0
38011,0,0,0,0,1
38012,0,0,0,0,1
38013,0,0,0,0,1
38014,0,0,0,0,1
38015,0,0,0,0,1
38016,0,0,0,1,0
38017,1,0,0,0,0
38018,0,0,0,0,1
38019,0,0,0,0,1
38020,1,0,0,0,0
38021,0,0,0,0,1
38022,0,0,1,0,0
38023,1,0,0,0,0
38024,0,0,0,0,1
38025,1,0,0,0,0
38026,0,0,0,0,1
38027,0,0,1,0,0
38028,1,0,0,0,0
38029,0,0,1,0,0
38030,0,0,0,0,1
38031,0,0,1,0,0
38032,1,0,0,0,0
38033,1,0,0,0,0
38034,0,0,1,0,0
38035,0,0,0,1,0
38036,1,0,0,0,0
38037,0,0,0,0,1
38038,1,0,0,0,0
38039,0,0,0,1,0
38040,1,0,0,0,0
38041,1,0,0,0,0
38042,0,0,0,1,0
38043,1,0,0,0,0
38044,0,0,0,0,1
38045,1,0,0,0,0
38046,0,0,1,0,0
38047,1,0,0,0,0
38048,1,0,0,0,0
38049,1,0,0,0,0
38050,1,0,0,0,0
38051,1,0,0,0,0
38052,0,0,0,0,1
38053,0,0,0,0,1
38054,0,0,1,0,0
38055,0,0,0,0,1
38056,0,0,0,0,1
38057,1,0,0,0,0
38058,1,0,0,0,0
38059,0,0,0,0,1
38060,1,0,0,0,0
38061,1,0,0,0,0
38062,1,0,0,0,0
38063,0,0,1,0,0
38064,1,0,0,0,0
38065,0,0,0,1,0
38066,1,0,0,0,0
38067,1,0,0,0,0
38068,0,0,1,0,0
38069,0,0,0,0,1
38070,1,0,0,0,0
38071,0,0,1,0,0
38072,0,0,0,1,0
38073,0,0,0,0,1
38074,0,0,0,0,1
38075,0,0,0,1,0
38076,0,0,0,0,1
38077,0,0,0,1,0
38078,1,0,0,0,0
38079,0,0,0,1,0
38080,1,0,0,0,0
38081,0,0,0,1,0
38082,1,0,0,0,0
38083,0,0,0,0,1
38084,1,0,0,0,0
38085,0,0,1,0,0
38086,0,0,0,0,1
38087,1,0,0,0,0
38088,0,0,0,0,1
38089,0,0,0,0,1
38090,0,0,0,0,1
38091,0,0,0,1,0
38092,1,0,0,0,0
38093,0,0,0,0,1
38094,0,0,1,0,0
38095,0,0,1,0,0
38096,0,0,0,0,1
38097,1,0,0,0,0
38098,0,0,0,0,1
38099,1,0,0,0,0
38100,1,0,0,0,0
38101,0,0,0,0,1
38102,0,0,0,1,0
38103,0,0,1,0,0
38104,1,0,0,0,0
38105,1,0,0,0,0
38106,1,0,0,0,0
38107,1,0,0,0,0
38108,0,0,0,0,1
38109,1,0,0,0,0
38110,1,0,0,0,0
38111,0,0,0,0,1
38112,1,0,0,0,0
38113,0,0,1,0,0
38114,1,0,0,0,0
38115,0,0,0,1,0
38116,0,0,1,0,0
38117,0,0,0,1,0
38118,0,0,0,0,1
38119,1,0,0,0,0
38120,0,0,1,0,0
38121,0,0,1,0,0
38122,0,0,1,0,0
38123,1,0,0,0,0
38124,1,0,0,0,0
38125,0,0,0,1,0
38126,0,0,0,0,1
38127,1,0,0,0,0
38128,0,0,0,1,0
38129,1,0,0,0,0
38130,0,0,0,0,1
38131,0,0,0,0,1
38132,1,0,0,0,0
38133,0,0,1,0,0
38134,0,0,0,0,1
38135,0,0,0,0,1
38136,0,0,0,0,1
38137,0,0,0,1,0
38138,1,0,0,0,0
38139,0,0,1,0,0
38140,0,0,0,1,0
38141,0,0,0,0,1
38142,1,0,0,0,0
38143,0,0,1,0,0
38144,1,0,0,0,0
38145,1,0,0,0,0
38146,1,0,0,0,0
38147,0,0,0,1,0
38148,0,0,1,0,0
38149,0,0,0,0,1
38150,0,0,1,0,0
38151,0,0,0,0,1
38152,0,0,0,0,1
38153,0,0,0,0,1
38154,0,0,0,0,1
38155,1,0,0,0,0
38156,0,0,0,0,1
38157,0,0,0,0,1
38158,1,0,0,0,0
38159,0,0,1,0,0
38160,0,0,0,0,1
38161,0,0,0,0,1
38162,1,0,0,0,0
38163,1,0,0,0,0
38164,1,0,0,0,0
38165,0,0,0,0,1
38166,0,0,0,0,1
38167,1,0,0,0,0
38168,0,1,0,0,0
38169,0,0,0,0,1
38170,0,0,0,1,0
38171,0,0,1,0,0
38172,1,0,0,0,0
38173,0,0,0,0,1
38174,0,0,0,0,1
38175,0,0,0,0,1
38176,0,0,0,0,1
38177,1,0,0,0,0
38178,1,0,0,0,0
38179,1,0,0,0,0
38180,0,0,0,1,0
38181,0,0,0,0,1
38182,0,0,0,0,1
38183,0,0,0,0,1
38184,0,0,0,1,0
38185,1,0,0,0,0
38186,0,0,0,1,0
38187,1,0,0,0,0
38188,0,0,0,1,0
38189,1,0,0,0,0
38190,0,0,0,1,0
38191,0,0,0,0,1
38192,0,0,0,0,1
38193,1,0,0,0,0
38194,1,0,0,0,0
38195,0,0,0,1,0
38196,0,0,1,0,0
38197,0,0,0,0,1
38198,1,0,0,0,0
38199,1,0,0,0,0
38200,1,0,0,0,0
38201,0,0,0,0,1
38202,0,0,0,1,0
38203,1,0,0,0,0
38204,1,0,0,0,0
38205,0,0,0,1,0
38206,0,0,0,1,0
38207,0,0,0,1,0
38208,1,0,0,0,0
38209,0,0,0,0,1
38210,0,0,0,0,1
38211,0,0,0,0,1
38212,1,0,0,0,0
38213,0,0,0,0,1
38214,0,0,0,1,0
38215,1,0,0,0,0
38216,0,0,0,1,0
38217,1,0,0,0,0
38218,0,0,0,0,1
38219,1,0,0,0,0
38220,0,0,1,0,0
38221,0,0,0,1,0
38222,1,0,0,0,0
38223,1,0,0,0,0
38224,0,0,1,0,0
38225,0,0,0,0,1
38226,1,0,0,0,0
38227,0,0,1,0,0
38228,1,0,0,0,0
38229,0,0,1,0,0
38230,1,0,0,0,0
38231,0,0,0,0,1
38232,0,0,0,0,1
38233,1,0,0,0,0
38234,0,0,0,0,1
38235,0,0,1,0,0
38236,1,0,0,0,0
38237,1,0,0,0,0
38238,1,0,0,0,0
38239,1,0,0,0,0
38240,0,0,1,0,0
38241,1,0,0,0,0
38242,1,0,0,0,0
38243,0,0,1,0,0
